recall_id,recall_number,recall_date,year,title,segment,is_childrens,hazard_category,is_violation,injuries_reported,units,price_usd,sales_channel,n_countries,countries,primary_country,remedy_options,main_fiber,url
3759,74076,1974-11-08,1974,Infant & Toddler's Night Wear by Lady Lovely Apparel May Not Be Sold,apparel,True,flammability_burn,True,False,,,unknown,0,,,,nylon,https://www.cpsc.gov/Recalls/1974/Flammable-Fabrics-Consent-Order-Against-Lady-Lovely-Apparel-Inc
3762,75002,1975-01-03,1975,Siber Hegner Stops Importing& Selling Women's Scarves,apparel,False,flammability_burn,True,False,,,unknown,1,Japan,Japan,,,https://www.cpsc.gov/Recalls/1975/CPSC-Sets-Provisional-Consent-Agreement-With-Siber-Hegner-On-Public-Record
3761,75001,1975-01-03,1975,Plymouth Shops Stops Importing & Selling Women'sScarves,apparel,False,flammability_burn,True,False,,,unknown,1,Italy,Italy,,,https://www.cpsc.gov/Recalls/1975/CPSC-Sets-Provisional-Consent-Agreement-With-Plymouth-Shops-On-Public-Record
3769,75021,1975-03-05,1975,S. Schwab To Halt Sale Of Children's Pajamas,apparel,True,flammability_burn,True,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1975/Company-To-Halt-Sale-Of-Childrens-Pajamas-That-Fail-To-Meet-Flammability-Test
3867,76027,1976-04-22,1976,Greensboro Stops Sale Children'sSleepwear,apparel,True,flammability_burn,True,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1976/CPSC-Accepts-Provisional-Consent-Agreement-With-Greensboro-NC-Textile-Firm
3872,76041,1976-07-12,1976,Baby Pacifiers Continues Recalled by La Cibeles,apparel,True,choking_small_parts,False,False,,,unknown,1,Spain,Spain,,,https://www.cpsc.gov/Recalls/1976/CPSC-Recall-Of-Baby-Pacifiers-Continues
3862,76014,1977-02-25,1977,Pacifiers Recalled by La Cibeles,apparel,True,choking_small_parts,False,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1976/CPSC-Issues-Warning-On-Pacifiers
3925,78022,1978-04-17,1978,Flammable Sweatshirts Recalled,apparel,False,flammability_burn,False,False,,,unknown,0,,,,cotton,https://www.cpsc.gov/Recalls/1978/Flammable-Sweatshirts-Recalled
3932,78035,1978-05-11,1978,"Ladies' Sweatshirts With ""Gap"" Label Recalled",apparel,False,flammability_burn,False,False,,,unknown,1,Hong Kong,Hong Kong,,cotton,https://www.cpsc.gov/Recalls/1978/Ladies-Sweatshirts-With-Gap-Label-Recalled
3960,78110,1978-08-25,1978,Stuffed Toys Recalled by Knickerbocker,apparel,False,chemical,False,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1978/Riviton-Sets-Voluntarily-Held1
3977,79043,1979-08-27,1979,Women's Garments Recalled by Edgewood Chenille,apparel,False,flammability_burn,False,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1979/Flammable-Womens-Garments-Recalled
3999,80007,1980-03-10,1980,Children's Outdoor Water Toy Corrected by Wham-O,apparel,True,laceration_puncture,False,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1980/Wham-O-To-Correct-Potential-Hazard-In-Childrens-Outdoor-Water-Toy
4116,81015,1981-04-15,1981,Sweatshirts Recalled by Grace,apparel,False,flammability_burn,False,False,,,unknown,1,China,China,,,https://www.cpsc.gov/Recalls/1981/Recall-Of-40000-Sweatshirts-Announced-Due-To-Potential-Fire-Hazard
4121,81025,1981-10-13,1981,Terry Cloth Bathrobes Recalled by Sears,apparel,False,flammability_burn,False,False,,,unknown,1,China,China,,,https://www.cpsc.gov/Recalls/1981/Sears-Recalls-Terry-Cloth-Bathrobes
4435,84001,1984-01-04,1984,Children's Cloth Books Recalled by Random House,apparel,True,choking_small_parts,False,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1984/Childrens-Cloth-Books-Recalled-Because-Of-Small-Parts-Hazard
4494,85001,1985-01-03,1985,Sweatshirts Recalled by Alexanders,apparel,False,flammability_burn,False,False,,,unknown,1,China,China,,cotton,https://www.cpsc.gov/Recalls/1985/Alexanders-Inc-Recalls-Sweatshirts
4528,85068,1985-12-18,1985,Children's Jogging Suits Recalled by C.K. Enterprises,apparel,True,flammability_burn,False,False,,,unknown,1,Hong Kong,Hong Kong,,cotton,https://www.cpsc.gov/Recalls/1985/CK-Enterprises-Recalls-Childrens-Jogging-Suits
4630,86017,1986-03-19,1986,Sweatshirts Recalled by TMR International,apparel,True,choking_small_parts,False,False,,,unknown,1,Taiwan,Taiwan,,,https://www.cpsc.gov/Recalls/1986/Sweatshirts-Recalled-Because-Of-Possible-Choking-Hazard
4639,86029,1986-05-13,1986,12 Inch Teddy Bear Warning by Country Cozy's,apparel,True,choking_small_parts,False,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1986/CPSC-Issues-Warning-On-12-Inch-Teddy-Bear-Dangers
4660,86059,1986-10-01,1986,Baby Pumpkin Dolls Recalled by S & H,apparel,True,choking_small_parts,False,False,,,unknown,1,Hong Kong,Hong Kong,,,https://www.cpsc.gov/Recalls/1986/My-Baby-Pumpkin-Dolls-Recalled-Because-of-Choking-Hazard
4663,86063,1986-10-15,1986,Racer Cars & Puzzles Recalled by Small World Toys & Davis-Grabowski,apparel,True,choking_small_parts,True,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1986/CPSC-Accepts-Consent-Agreements-from-Toy-Importers
4670,86072,1986-11-18,1986,Toy Train With Small Parts Recalled by Electra Plastics,apparel,True,choking_small_parts,False,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1986/Electra-Plastics-Recalls-Toy-Train-With-Small-Parts
4671,86074,1986-11-24,1986,Stuffed Toy Bears Recalled Superior & NIKE,apparel,True,choking_small_parts,True,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1986/Stuffed-Toy-Bears-Recalled-Because-Of-Small-Parts
4675,86080,1986-12-19,1986,"Apparel Industries, Inc. Recalls Women's Fashion Tops",apparel,False,flammability_burn,False,False,,,unknown,1,Portugal,Portugal,,cotton,https://www.cpsc.gov/Recalls/1986/Apparel-Industries-Inc-Recalls-Womens-Fashion-Tops
4682,87006,1987-02-03,1987,Ambi Mini Racer Recalled by Toy Importers,apparel,True,choking_small_parts,False,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1987/Toy-Importers-Initiate-Limited-Recall-of-An-Ambi-Mini-Racer
4692,87023,1987-03-30,1987,Little Pro Garment for Children Warning,apparel,True,choking_small_parts,False,False,,,unknown,1,Italy,Italy,,,https://www.cpsc.gov/Recalls/1987/WARNING-ISSUED-ON-LITTLE-PRO-GARMENTS-BECAUSE-OF-POSSIBLE-CHOKING-HAZARD-
4731,88011,1988-03-03,1988,Ski Bindings Recalled by Tyrolia,apparel,False,laceration_puncture,False,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1988/Tyrolia-Recalls-Ski-Bindings
4732,88013,1988-03-03,1988,Baby Buddy Pacifier Holder Recalled by Baby Buddies,apparel,True,choking_small_parts,False,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1988/Pacifier-Holder-Recalled-Due-to-Possibility-of-Choking-Hazard
4763,88060,1988-08-02,1988,Craft Dolls Recalled By Wang's International,apparel,True,choking_small_parts,False,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1988/Wangs-International-Recalls-Craft-Dolls
4764,88062,1988-08-04,1988,Rainbow Kids Dolls Recalled By Importer,apparel,True,choking_small_parts,False,False,,,unknown,1,Hong Kong,Hong Kong,,,https://www.cpsc.gov/Recalls/1988/Rainbow-Kids-Dolls-Recalled-By-Importer-
4781,88087,1988-10-13,1988,Plastic Toy Figures Recalled by Sells Floto,apparel,True,choking_small_parts,False,False,,,unknown,1,Hong Kong,Hong Kong,,,https://www.cpsc.gov/Recalls/1988/Importer-Recalls-Toys-Sold-At-Ice-Shows
4834,89036,1989-05-09,1989,"Baby Bibs, Pants & Panties Recalled by Mullins Square",apparel,True,choking_small_parts,False,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1989/Potential-Choking-Hazard-Leads-To-Recall-Of-Baby-Bibs-Pants-Panties
4836,89038,1989-05-16,1989,Choking Hazard Prompts Pacifier Holder Recall,apparel,True,choking_small_parts,False,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1989/Choking-Hazard-Prompts-Pacifier-Holder-Recall
4838,89040,1989-05-16,1989,Christmas Stocking Decorative Bear Recalled As Choking Hazard,apparel,True,choking_small_parts,False,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1989/Christmas-Stocking-Decorative-Bear-Recalled-As-Choking-Hazard
4848,89057,1989-06-20,1989,K-Mart Recalling Two Rattles,apparel,True,choking_small_parts,False,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1989/K-Mart-Recalling-Two-Rattles
4858,89071,1989-07-24,1989,Baby Doll Pacifier Recall by JA-RU,apparel,True,choking_small_parts,True,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1989/Replacement-Program-For-Baby-Doll-Pacifier
4865,89080,1989-08-22,1989,Hush Puppies Sweat Suits Recalled by Haddad Group,apparel,True,choking_small_parts,False,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1989/Childrens-Hush-Puppies-Sweat-Suits-Recalled-Squeakers-In-Decal-Are-Potential-Choking-Hazards
4869,89087,1989-09-19,1989,Heartline Recalls Kensington Bear,apparel,True,choking_small_parts,False,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1989/Heartline-Recalls-Kensington-Bear
4885,90011,1989-11-21,1989,"Nebraska Importer Recalls ""Funny Clown"" Dressing DolL",apparel,True,choking_small_parts,False,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1990/Nebraska-Importer-Recalls-Funny-Clown-Dressing-Doll
4926,90074,1990-04-19,1990,"Hollander Home Fashions Recalls ""Mothers Helper"" Because Of Alleged Suffocation Hazard",home_textile,True,choking_small_parts,False,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1990/Hollander-Home-Fashions-Recalls-Mothers-Helper-Because-Of-Alleged-Suffocation-Hazard
4939,90090,1990-04-30,1990,Infant Cushions Recalled by Jumping-Jacks Shoes,apparel,True,choking_small_parts,False,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1990/Jumping-Jacks-Shoes-Inc-Recalls-Baby-Jacks-Infant-Cushions-Because-Of-Suffocation-Risk
4940,90091,1990-05-08,1990,North American Bear Company Issues Warning About Choking Hazard,apparel,True,choking_small_parts,False,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1990/North-American-Bear-Company-Issues-Warning-About-Choking-Hazard
4941,90092,1990-05-09,1990,Target Stores Recalls Trucks And Dolls Because Of Choking Hazards,apparel,True,choking_small_parts,False,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1990/Target-Stores-Recalls-Trucks-And-Dolls-Because-Of-Choking-Hazards
4942,90093,1990-05-10,1990,O'Brien Recalls Pro Flow Water Ski Bindings On Selected 1989 Skis,apparel,False,laceration_puncture,False,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1990/OBrien-Recalls-Pro-Flow-Water-Ski-Bindings-On-Selected-1989-Skis
4947,90098,1990-05-21,1990,San Francisco Music Box Company Recalls Plush Animals Because Of Choking Hazard,apparel,True,choking_small_parts,False,False,,,unknown,1,China,China,,,https://www.cpsc.gov/Recalls/1990/San-Francisco-Music-Box-Company-Recalls-Plush-Animals-Because-Of-Choking-Hazard
4956,90111,1990-06-14,1990,"Tai Tung International, Inc. Recalls Musical Ice Cream Vans And Lovely Dolls",apparel,True,laceration_puncture,False,False,,,unknown,1,China,China,,,https://www.cpsc.gov/Recalls/1990/Tai-Tung-International-Inc-Recalls-Musical-Ice-Cream-Vans-And-Lovely-Dolls
4968,90133,1990-07-31,1990,"New York Importer Announces Refund Program For ""Funny Clown"" Dressing Doll",apparel,True,choking_small_parts,False,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1990/New-York-Importer-Announces-Refund-Program-For-Funny-Clown-Dressing-Doll
4979,90151,1990-09-06,1990,"E. Fomil & Sons, Inc. Recalls Eight Toys",apparel,True,choking_small_parts,False,False,,,unknown,1,Hong Kong,Hong Kong,,,https://www.cpsc.gov/Recalls/1990/E-Fomil--Sons-Inc-Recalls-Eight-Toys
5069,91050,1991-03-20,1991,CPSC Warns Consumers: Stop Using Certain Concept 'N' Motion Leg Toner Exercisers,apparel,False,entrapment_entanglement,False,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1991/CPSC-Warns-Consumers-Stop-Using-Certain-Concept-N-Motion-Leg-Toner-Exercisers
5070,91051,1991-03-28,1991,"Direct Connection, Inc. Recalls Musical Dolls Due To Choking Hazard",apparel,True,choking_small_parts,False,False,,,unknown,1,Philippines,Philippines,,,https://www.cpsc.gov/Recalls/1991/Direct-Connection-Inc-Recalls-Musical-Dolls-Due-To-Choking-Hazard
5064,91045,1991-04-02,1991,"Faratak, Inc. Recalls Musical Dolls Due To Potential Choking Hazards",apparel,True,choking_small_parts,False,False,,,unknown,1,China,China,,,https://www.cpsc.gov/Recalls/1991/Faratak-Inc-Recalls-Musical-Dolls-Due-To-Potential-Choking-Hazards
5088,91075,1991-05-22,1991,Jumpin' Jeans Denim Paint Kits Recalled,apparel,True,chemical,False,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1991/Jumpin-Jeans-Denim-Paint-Kits-Recalled
5089,91076,1991-05-29,1991,Stuffed Bunnies Recalled,apparel,True,laceration_puncture,False,False,,,unknown,1,Korea,Korea,,,https://www.cpsc.gov/Recalls/1991/Stuffed-Bunnies-Recalled
5098,91086,1991-06-20,1991,McCrory Corporation Recalls Funny Zig-Zag Copter And Wind-Up Circus Wagon,apparel,True,choking_small_parts,False,False,,,unknown,1,China,China,,,https://www.cpsc.gov/Recalls/1991/McCrory-Corporation-Recalls-Funny-Zig-Zag-Copter-And-Wind-Up-Circus-Wagon
5107,91100,1991-07-30,1991,"Good Lad Co. Recalls Toddler Shirt/Skirt Set, Style #12417",apparel,True,choking_small_parts,False,False,,,unknown,1,Philippines,Philippines,,,https://www.cpsc.gov/Recalls/1991/Good-Lad-Co-Recalls-Toddler-ShirtSkirt-Set-Style-12417
5222,92027,1991-12-05,1991,Infant Playmats And Stuffed Skunk Toys Recalled,home_textile,True,choking_small_parts,False,False,,,unknown,2,China;Korea,China,,,https://www.cpsc.gov/Recalls/1992/Infant-Playmats-And-Stuffed-Skunk-Toys-Recalled
5232,92038,1991-12-24,1991,"Jak Pak, Inc. Recalls Rain Or Shine Dolls",apparel,True,choking_small_parts,False,False,,,unknown,1,China,China,,,https://www.cpsc.gov/Recalls/1992/Jak-Pak-Inc-Recalls-Rain-Or-Shine-Dolls
5236,92042,1992-01-10,1992,North American Bear Company Recalls Two Stuffed Animals,apparel,True,choking_small_parts,False,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1992/North-American-Bear-Company-Recalls-Two-Stuffed-Animals
5238,92044,1992-01-16,1992,"Hyman Products, Inc. Recalls Jingle Bell Cat & Jingle Bell Dog Due To Choking Hazard",apparel,True,choking_small_parts,False,False,,,unknown,1,Taiwan,Taiwan,,,https://www.cpsc.gov/Recalls/1992/Hyman-Products-Inc-Recalls-Jingle-Bell-Cat--Jingle-Bell-Dog-Due-To-Choking-Hazard
5293,92119,1992-07-31,1992,"T.P.I. Of Illinois, Inc. Recalls Three Toys",apparel,True,choking_small_parts,False,False,,,unknown,1,China,China,,,https://www.cpsc.gov/Recalls/1992/TPI-Of-Illinois-Inc-Recalls-Three-Toys
5292,92117,1992-08-06,1992,Slide Guards To Prevent Strangulation From Clothing String Entanglement,apparel,True,drawstring_strangulation,False,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1992/Slide-Guards-To-Prevent-Strangulation-From-Clothing-String-Entanglement
5299,92128,1992-08-18,1992,"Creative Products, Inc. Recalls Lovely Sonny Doll Due To Choking Hazard",apparel,True,choking_small_parts,False,False,,,unknown,1,China,China,,,https://www.cpsc.gov/Recalls/1992/Creative-Products-Inc-Recalls-Lovely-Sonny-Doll-Due-To-Choking-Hazard
5397,93019,1992-11-16,1992,Gerber Products Company Recalls Gem Collection Decorator Pacifier With Travel Case Due To Potential Choking Hazards,apparel,True,choking_small_parts,False,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1993/Gerber-Products-Company-Recalls-Gem-Collection-Decorator-Pacifier-With-Travel-Case-Due-To-Potential-Choking-Hazards
5399,93020,1992-11-23,1992,Value Merchants Inc. Recalls Patty And Her Puppy And Triplet Dolls,apparel,True,choking_small_parts,False,False,,,unknown,1,China,China,,,https://www.cpsc.gov/Recalls/1993/Value-Merchants-Inc-Recalls-Patty-And-Her-Puppy-And-Triplet-Dolls
5406,93031,1993-01-13,1993,Melville Corporation Recalls Children's Sandals,apparel,True,choking_small_parts,False,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1993/Melville-Corporation-Recalls-Childrens-Sandals
5410,93038,1993-01-26,1993,Miracle Recreation Equipment Company Retrofits Tornado Spiral Slides To Prevent Strangulation,apparel,True,drawstring_strangulation,False,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1993/Miracle-Recreation-Equipment-Company-Retrofits-Tornado-Spiral-Slides-To-Prevent-Strangulation
5415,93044,1993-02-17,1993,Keds Corporation And CPSC Announce Recall Of Keds Flexibles Children's Shoes,apparel,True,choking_small_parts,False,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1993/Keds-Corporation-And-CPSC-Announce-Recall-Of-Keds-Flexibles-Childrens-Shoes
5424,93056,1993-03-29,1993,Gerber Products Company Recalls Gem Collection Pacifier,apparel,True,choking_small_parts,False,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1993/Gerber-Products-Company-Recalls-Gem-Collection-Pacifier
5431,93064,1993-04-22,1993,"R.H. Macy & Co. Recalls Infant/Toddler Sweatshirt, Jacket And Windbreaker",apparel,True,choking_small_parts,False,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1993/RH-Macy--Co-Recalls-InfantToddler-Sweatshirt-Jacket-And-Windbreaker
5437,93074,1993-05-27,1993,Hedstrom And Blazon-Flexible Flyer Renew Slide Guard Offer To Prevent Strangulation From Clothing String Entanglement,apparel,True,drawstring_strangulation,False,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1993/Hedstrom-And-Blazon-Flexible-Flyer-Renew-Slide-Guard-Offer-To-Prevent-Strangulation-From-Clothing-String-Entanglement
5533,94058,1994-04-11,1994,Kmart Corporation Recalls Infant's Clothing Outfit,apparel,True,choking_small_parts,False,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1994/Kmart-Corporation-Recalls-Infants-Clothing-Outfit
5536,94061,1994-04-22,1994,Levi Strauss & Company Recalls Toddlers Coveralls,apparel,True,choking_small_parts,False,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1994/Levi-Strauss--Company-Recalls-Toddlers-Coveralls
5569,94117,1994-08-12,1994,CPSC Recalls Dangerously Flammable Imported Chiffon Skirts,apparel,False,flammability_burn,True,False,,,unknown,1,India,India,,,https://www.cpsc.gov/Recalls/1994/CPSC-Recalls-Dangerously-Flammable-Imported-Chiffon-Skirts
5586,95008,1994-10-17,1994,Parents Urged To Remove Pom-Pom From Santa Barney; Choking Risk Cited,apparel,True,choking_small_parts,False,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1995/Parents-Urged-To-Remove-Pom-Pom-From-Santa-Barney-Choking-Risk-Cited
5589,95014,1994-10-28,1994,Link & Pan Of Texas Inc. And CPSC Recall Stuffed Bears,apparel,True,choking_small_parts,False,False,,,unknown,1,China,China,,,https://www.cpsc.gov/Recalls/1995/Link--Pan-Of-Texas-Inc-And-CPSC-Recall-Stuffed-Bears
5641,95081,1995-02-15,1995,"CPSC, Michael Simon Inc. Announce Faux Fur Sweater Recall",apparel,False,flammability_burn,True,False,,,unknown,2,China;Hong Kong,China,,rayon,https://www.cpsc.gov/Recalls/1995/CPSC-Michael-Simon-Inc-Announce-Faux-Fur-Sweater-Recall
5645,95087,1995-02-28,1995,"CPSC, Coville Inc. Announce Recall Of Garments Made From A Flammable Fleece Fabric",apparel,True,flammability_burn,True,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1995/CPSC-Coville-Inc-Announce-Recall-Of-Garments-Made-From-A-Flammable-Fleece-Fabric
5652,95097,1995-03-22,1995,"CPSC, Division Sales Announce Recall Of Funtasty Speed Boat Toy",apparel,True,choking_small_parts,False,False,,,unknown,1,China,China,,,https://www.cpsc.gov/Recalls/1995/CPSC-Division-Sales-Announce-Recall-Of-Funtasty-Speed-Boat-Toy
5649,95094,1995-03-22,1995,CPSC And The Bazaar Inc. Announce Recall Of Vinyl Squeeze Toys,apparel,True,choking_small_parts,False,False,,,unknown,1,Malaysia,Malaysia,,,https://www.cpsc.gov/Recalls/1995/CPSC-And-The-Bazaar-Inc-Announce-Recall-Of-Vinyl-Squeeze-Toys
5656,95103,1995-04-18,1995,"CPSC, Cottontail Originals Announce Baby Garment Recall",apparel,True,choking_small_parts,False,False,,,unknown,1,United States,United States,,cotton,https://www.cpsc.gov/Recalls/1995/CPSC-Cottontail-Originals-Announce-Baby-Garment-Recall
5676,95129,1995-06-07,1995,"CPSC, Angel-etts Of California Recall Gerber Infant/Toddler Sandals",apparel,True,choking_small_parts,False,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1995/CPSC-Angel-etts-Of-California-Recall-Gerber-InfantToddler-Sandals
5694,95160,1995-08-29,1995,"CPSC, The Schwab Company Announce Baby Garment Recall",apparel,True,choking_small_parts,False,False,,,unknown,1,United States,United States,,cotton,https://www.cpsc.gov/Recalls/1995/CPSC-The-Schwab-Company-Announce-Baby-Garment-Recall
5695,95162,1995-09-06,1995,CPSC And Importers Announce Recall Of Dangerously Flammable Imported Sheer Scarves,apparel,False,flammability_burn,True,False,,,unknown,1,India,India,,,https://www.cpsc.gov/Recalls/1995/CPSC-And-Importers-Announce-Recall-Of-Dangerously-Flammable-Imported-Sheer-Scarves
5713,96008,1995-10-26,1995,"CPSC, Raz Imports Announce Recall Of Christmas Angel Candlestick Holders",apparel,False,flammability_burn,False,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1996/CPSC-Raz-Imports-Announce-Recall-Of-Christmas-Angel-Candlestick-Holders
5761,96067,1996-02-14,1996,"CPSC, Kmart Corporation Announce Shirt Recall",apparel,False,flammability_burn,True,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1996/CPSC-Kmart-Corporation-Announce-Shirt-Recall
5764,96073,1996-02-22,1996,CPSC And Everything's A Dollar Announce Toy Truck Recall,apparel,True,choking_small_parts,False,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1996/CPSC-And-Everythings-A-Dollar-Announce-Toy-Truck-Recall
5767,96077,1996-03-11,1996,CPSC And O'Neill Sportswear Announce Jacket Recall,apparel,False,flammability_burn,True,False,,,unknown,1,United States,United States,,cotton,https://www.cpsc.gov/Recalls/1996/CPSC-And-ONeill-Sportswear-Announce-Jacket-Recall
5766,96076,1996-03-11,1996,CPSC And Zip Zag Announce Sweat Shirt Recall,apparel,False,flammability_burn,True,False,,,unknown,1,Pakistan,Pakistan,,,https://www.cpsc.gov/Recalls/1996/CPSC-And-Zip-Zag-Announce-Sweat-Shirt-Recall-
5797,96118,1996-05-06,1996,Teddy Bear Recalled by Dan-Dee International,apparel,True,choking_small_parts,False,False,,,unknown,1,China,China,,,https://www.cpsc.gov/Recalls/1996/CPSC-Dan-Dee-International-Announce-Teddy-Bear-Recall
5802,96124,1996-05-16,1996,Scarf Recalled by Fashionique II,apparel,False,flammability_burn,True,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1996/CPSC-and-Fashionique-II-Announce-Scarf-Recall
5814,96145,1996-06-11,1996,Stuffed Animal Recalled by Gibson Greetings,apparel,True,choking_small_parts,False,False,,,unknown,1,China,China,,,https://www.cpsc.gov/Recalls/1996/CPSC-and-Gibson-Greetings-Announce-Stuffed-Animal-Recall
5824,96162,1996-07-09,1996,Minnie Mouse Nautical Outfits Recalled by Catton Bros,apparel,True,choking_small_parts,False,False,,,unknown,2,Hong Kong;Thailand,Hong Kong,,cotton,https://www.cpsc.gov/Recalls/1996/CPSC-Catton-Brothers-Corp-Announce-Recall-of-Minnie-Mouse-Nautical-Outfits
5825,96163,1996-07-10,1996,Silk Scarves Recalled by India Arts,apparel,False,flammability_burn,True,False,,,unknown,1,India,India,,silk,https://www.cpsc.gov/Recalls/1996/CPSC-and-India-Arts-Inc-Announce-Recall-of-Silk-Scarves
5826,96164,1996-07-10,1996,Scarfs Recalled by Zazou Scarfs,apparel,False,flammability_burn,True,False,,,unknown,1,India,India,,rayon,https://www.cpsc.gov/Recalls/1996/CPSC-and-Zazou-Scarves-Announce-Scarf-Recall-
5861,97016,1996-10-30,1996,Chenille Sweaters Recalled by J.C. Penney,apparel,False,flammability_burn,True,False,,,unknown,2,China;Hong Kong,China,,,https://www.cpsc.gov/Recalls/1997/CPSC-and-JC-Penney-Announce-Recall-of-Highly-Flammable-Chenille-Sweaters
5887,97046,1996-12-18,1996,Chenille Sweaters Recall,apparel,True,flammability_burn,True,False,,,unknown,4,China;Hong Kong;Taiwan;United States,China,,,https://www.cpsc.gov/Recalls/1997/CPSC-Recalls-Highly-Flammable-Chenille-Sweaters
5892,97050,1996-12-20,1996,Koverall and Shortall Recall by Levi Strauss,apparel,True,choking_small_parts,False,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1997/CPSC-and-Levi-Strauss-Announce-Infant-and-Toddler-Koverall-and-Shortall-Recall
5922,97083,1997-03-11,1997,Little Miracles Rompers Recall by Wear Me Apparel,apparel,True,chemical,True,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1997/CPSC-and-Wear-Me-Apparel-Corp-Recall-Infant-Boys-Rompers
5924,97085,1997-03-24,1997,CPSC and Neiman Marcus/Bergdorf Goodman Announce Recall of Flammable Bathrobes,apparel,False,flammability_burn,True,False,,,unknown,0,,,,cotton,https://www.cpsc.gov/Recalls/1997/CPSC-and-Neiman-MarcusBergdorf-Goodman-Announce-Recall-of-Flammable-Bathrobes
5926,97087,1997-03-24,1997,Utility Brand Sweat Shirts Recall by Target,apparel,True,flammability_burn,True,False,,,unknown,1,China,China,,,https://www.cpsc.gov/Recalls/1997/CPSC-and-Target-Announce-Recall-of-Flammable-Sweat-Shirts
5941,97101,1997-04-15,1997,Disney Babies Romper Sets Recall by Catton Brothers,apparel,True,laceration_puncture,False,False,,,unknown,1,Bangladesh,Bangladesh,,cotton,https://www.cpsc.gov/Recalls/1997/CPSC-Catton-Brothers-Corp-Announce-Recall-of-Disney-Babies-Romper-Sets-for-Boys-and-Girls
5953,97113,1997-05-01,1997,Precious Indian Teddy Bear Recall by Mazel,apparel,True,choking_small_parts,False,False,,,unknown,1,China,China,,,https://www.cpsc.gov/Recalls/1997/CPSC-and-The-Mazel-Co-Announce-Teddy-Bear-Recall
5960,97121,1997-05-14,1997,Garments Recalled by Levi Strauss,apparel,False,flammability_burn,True,False,,,unknown,1,Korea,Korea,,cotton,https://www.cpsc.gov/Recalls/1997/CPSC-and-Levi-Strauss--Co-Announce-Recall-of-Garments-Made-From-a-Flammable-Fleece-Fabric
5959,97120,1997-05-15,1997,Heart Shaped Necklaces Recalled by Charming Shoppes,apparel,True,chemical,False,False,,,unknown,0,,,,,https://www.cpsc.gov/Recalls/1997/CPSC-Charming-Shoppes-Inc-Announce-Recall-of-Necklaces
